0.256482034434918,-0.233383750282785,-0.0725346444953605
0.0914152434014689,-0.0505372465865404,0.0701599284769234
0.231431739631973,0.393305420052642,-0.122429916177216
0.118063208234631,-0.074593660626847,0.100878374880176
0.202695242619201,0.138466373500648,0.481620390751736
-0.187636167799772,0.223278772320599,0.145612080373976
0.0956905852976318,-0.0229243261336047,0.266252683213294
0.24791853117977,-0.262379980793659,0.0159923662561258
0.00243979327605533,-0.170990001617949,0.156958625139247
0.264929913418458,0.0163386429428072,0.0888557056502833
0.261263283423625,0.0795656176343067,-0.00952182465471765
0.130246774650183,-0.139754292480528,0.190482660917426
0.261973849676379,0.325054040986652,-0.0805928863684143
0.0311742790388596,0.180396151933722,-0.0827294639597905
0.116647170907002,0.178836518614968,0.166202159093765
0.253908717485327,0.392439285851093,-0.0360580190280389
0.0893225268855054,0.0356517929772353,0.32420473992455
0.244511275257376,-0.247740053007046,0.0106156599945912
0.260105917507928,-0.0833595413971725,-0.280691900289086
0.239823183840621,0.299245351262037,-0.0914156956573241
0.252336800402433,-0.125370366367762,-0.155453421314556
0.131983060271323,-0.0888604221137117,0.524455467284843
0.267740787345188,-0.207383128870703,-0.152951994609378
0.250145263973535,-0.19128477136513,-0.118604650693558
0.00819159347878163,-0.0491399545046358,0.011323616574953
